customerID,Churn,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PhoneService,MultipleLines,Cuentas_Diarias
0247-SLUJI,No,Month-to-month,No,Mailed check,19.7,19.7,Male,0,Yes,Yes,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6459016393442623
0248-IPDFW,No,Month-to-month,Yes,Electronic check,50.1,50.1,Female,0,No,No,1,DSL,No,No,No,No,No,No,Yes,Yes,1.6426229508196721
0248-PGHBZ,No,Two year,Yes,Bank transfer (automatic),92.45,6140.85,Female,1,No,No,67,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,No,3.0311475409836066
0253-ZTEOB,No,Two year,No,Electronic check,79.65,3870.3,Female,0,Yes,Yes,48,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,2.611475409836066
0254-FNMCI,No,Two year,Yes,Electronic check,109.9,7624.2,Female,0,No,No,72,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,3.60327868852459
0254-KCJGT,No,One year,Yes,Credit card (automatic),81.4,4354.45,Male,0,Yes,No,52,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,2.6688524590163936
0254-WWRKD,No,One year,No,Credit card (automatic),50.55,3431.75,Female,0,Yes,Yes,67,DSL,No,Yes,No,No,No,No,Yes,No,1.6573770491803277
0256-LTHVJ,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,Female,0,Yes,Yes,28,Fiber optic,No,No,No,No,No,Yes,Yes,No,2.6573770491803277
0257-KXZGU,No,Month-to-month,No,Bank transfer (automatic),62.45,2045.55,Female,0,Yes,Yes,32,DSL,No,Yes,Yes,No,No,No,Yes,Yes,2.0475409836065577
0257-ZESQC,Yes,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,Female,1,Yes,No,27,Fiber optic,Yes,No,No,No,No,No,Yes,No,2.4655737704918033
0258-NOKBL,No,Month-to-month,No,Electronic check,90.4,268.45,Male,0,No,No,3,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,No,2.963934426229508
0259-GBZSH,Yes,Month-to-month,Yes,Electronic check,85.65,181.5,Male,0,No,No,2,Fiber optic,No,No,No,No,Yes,No,Yes,Yes,2.8081967213114756
0260-ZDLGK,Yes,Month-to-month,Yes,Mailed check,72.9,651.4,Female,0,No,Yes,9,DSL,No,No,Yes,Yes,Yes,Yes,Yes,No,2.3901639344262295
0263-FJTQO,No,Two year,Yes,Credit card (automatic),70.5,3486.65,Male,0,Yes,Yes,50,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,2.3114754098360657
0264-CNITK,No,Two year,No,Bank transfer (automatic),20.1,1389.6,Female,0,Yes,Yes,71,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.659016393442623
0265-EDXBD,Yes,Month-to-month,Yes,Electronic check,74.9,2303.35,Male,1,Yes,No,32,Fiber optic,No,No,No,No,No,No,Yes,Yes,2.455737704918033
0265-PSUAE,No,Month-to-month,No,Bank transfer (automatic),100.7,1522.7,Female,0,Yes,Yes,16,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,No,3.3016393442622953
0266-CLZKZ,No,Two year,Yes,Bank transfer (automatic),105.65,6717.9,Female,0,Yes,Yes,67,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,3.463934426229508
0266-GMEAO,No,Two year,Yes,Credit card (automatic),114.3,8058.55,Male,0,Yes,Yes,72,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.7475409836065574
0268-QKIWO,Yes,Month-to-month,No,Electronic check,19.75,58.85,Female,0,No,No,3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6475409836065574
0269-XFESX,No,One year,No,Mailed check,24.35,538.5,Male,0,Yes,Yes,23,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.798360655737705
0270-THENM,No,Two year,No,Bank transfer (automatic),69.85,5102.35,Male,0,Yes,Yes,72,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,2.2901639344262295
0274-JKUJR,No,Month-to-month,No,Mailed check,58.85,465.7,Male,0,Yes,Yes,7,DSL,Yes,Yes,Yes,No,Yes,Yes,No,No phone service,1.9295081967213115
0274-VVQOQ,,One year,Yes,Bank transfer (automatic),103.15,6792.45,Male,1,Yes,No,65,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3.3819672131147542
0277-BKSQP,No,Month-to-month,Yes,Electronic check,54.4,475.1,Male,0,Yes,Yes,8,DSL,No,No,No,No,Yes,No,Yes,No,1.7836065573770492
0277-ORXQS,No,Two year,No,Bank transfer (automatic),50.55,3364.55,Male,0,Yes,Yes,66,DSL,No,No,No,Yes,Yes,Yes,No,No phone service,1.6573770491803277
0278-YXOOG,Yes,Month-to-month,No,Mailed check,21.05,113.85,Male,0,No,No,5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6901639344262296
0280-XJGEX,Yes,Month-to-month,Yes,Bank transfer (automatic),103.7,5036.3,Male,0,No,No,49,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3.4
0281-CNTZX,No,Two year,Yes,Bank transfer (automatic),19.95,1234.8,Male,0,Yes,No,63,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6540983606557377
0282-NVSJS,No,Month-to-month,Yes,Mailed check,29.3,355.9,Female,1,Yes,Yes,12,DSL,No,No,No,Yes,No,No,No,No phone service,0.9606557377049181
0285-INHLN,No,Month-to-month,Yes,Credit card (automatic),54.75,1510.3,Male,0,Yes,Yes,27,DSL,Yes,Yes,No,No,No,No,Yes,No,1.7950819672131149
0289-IVARM,No,Month-to-month,No,Electronic check,60.55,1982.6,Female,0,No,No,35,DSL,Yes,Yes,Yes,No,No,No,Yes,No,1.9852459016393442
0292-WEGCH,No,Month-to-month,Yes,Electronic check,86.2,4524.05,Female,0,Yes,Yes,54,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.8262295081967213
0295-PPHDO,Yes,Month-to-month,Yes,Electronic check,95.45,95.45,Male,0,No,No,1,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,3.1295081967213116
0295-QVKPB,No,Month-to-month,Yes,Credit card (automatic),63.95,318.1,Male,0,No,No,5,DSL,No,No,Yes,Yes,Yes,No,Yes,No,2.09672131147541
0297-RBCSG,No,One year,Yes,Bank transfer (automatic),65.35,1231.85,Male,0,No,No,19,DSL,No,Yes,No,Yes,No,Yes,Yes,No,2.142622950819672
0298-XACET,No,Two year,No,Mailed check,50.2,2554,Male,0,Yes,Yes,52,DSL,No,Yes,Yes,Yes,Yes,No,No,No phone service,1.6459016393442625
0301-FIDRB,No,Two year,Yes,Bank transfer (automatic),63.8,4684.3,Female,0,Yes,Yes,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No phone service,2.0918032786885243
0301-KOBTQ,No,Two year,Yes,Bank transfer (automatic),20.05,614.45,Male,0,No,No,32,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6573770491803279
0302-JOIVN,Yes,Month-to-month,No,Electronic check,101.15,842.9,Female,0,Yes,No,8,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,3.316393442622951
0303-UNCIP,No,One year,No,Mailed check,65.0,2531.8,Male,0,No,No,41,DSL,No,No,Yes,No,No,Yes,Yes,Yes,2.1311475409836067
0303-WMMRN,No,Month-to-month,Yes,Mailed check,19.25,86.05,Male,0,No,No,5,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6311475409836066
0305-SQECB,No,One year,Yes,Mailed check,36.05,402.6,Female,0,No,Yes,11,DSL,Yes,No,No,Yes,No,No,No,No phone service,1.181967213114754
0306-JAELE,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Male,0,No,No,5,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,No,3.1508196721311474
0307-BCOPK,No,One year,No,Mailed check,19.05,326.65,Female,0,No,No,16,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6245901639344262
0308-GIQJT,No,One year,No,Bank transfer (automatic),105.75,7382.85,Male,1,No,No,71,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,3.4672131147540983
0308-IVGOK,No,One year,Yes,Credit card (automatic),40.4,422.6,Female,0,No,No,11,DSL,No,Yes,Yes,Yes,No,No,No,No phone service,1.3245901639344262
0310-MVLET,Yes,Month-to-month,Yes,Electronic check,99.15,6010.05,Female,0,Yes,Yes,61,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,3.2508196721311475
0310-SUCIN,No,One year,Yes,Bank transfer (automatic),84.8,6046.1,Female,0,Yes,No,71,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,2.780327868852459
0310-VQXAM,No,Month-to-month,No,Mailed check,19.85,178.8,Male,0,No,No,9,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6508196721311476
0311-QYWSS,No,Month-to-month,Yes,Electronic check,49.45,314.6,Female,0,No,No,6,DSL,Yes,No,No,No,No,No,Yes,No,1.6213114754098361
0311-UNPFF,Yes,Month-to-month,Yes,Bank transfer (automatic),88.8,2274.35,Female,0,No,No,26,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,2.9114754098360653
0314-TKOSI,No,Month-to-month,No,Mailed check,55.15,322.9,Female,0,No,No,6,DSL,Yes,Yes,No,No,No,No,Yes,No,1.8081967213114754
0315-LVCRK,No,Month-to-month,No,Electronic check,84.8,888.75,Male,0,No,No,11,Fiber optic,No,No,Yes,No,No,Yes,Yes,No,2.780327868852459
0318-QUUOB,Yes,Month-to-month,Yes,Electronic check,80.55,80.55,Male,0,Yes,No,1,Fiber optic,No,No,No,No,Yes,No,Yes,No,2.640983606557377
0318-ZOPWS,No,Two year,Yes,Bank transfer (automatic),20.15,973.35,Female,0,Yes,No,49,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.660655737704918
0319-QZTCO,No,Month-to-month,Yes,Credit card (automatic),58.7,168.6,Female,0,Yes,Yes,3,DSL,No,Yes,No,No,Yes,No,Yes,No,1.9245901639344263
0320-DWVTU,No,Two year,No,Mailed check,99.5,5424.25,Female,0,No,No,53,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,No,3.262295081967213
0320-JDNQG,Yes,Month-to-month,Yes,Electronic check,99.85,2331.3,Male,0,Yes,Yes,23,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,No,3.2737704918032784
0322-CHQRU,Yes,Month-to-month,No,Electronic check,45.35,89.5,Male,0,No,No,2,DSL,No,No,No,No,No,No,Yes,No,1.4868852459016393
0322-YINQP,Yes,Month-to-month,Yes,Mailed check,48.55,48.55,Male,0,No,No,1,DSL,Yes,No,No,No,No,No,Yes,No,1.5918032786885246
0323-XWWTN,No,Two year,Yes,Mailed check,26.4,121.25,Male,0,No,Yes,3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.8655737704918033
0324-BRPCJ,Yes,Month-to-month,Yes,Electronic check,100.2,6851.65,Female,1,Yes,No,68,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,3.2852459016393443
0325-XBFAC,Yes,Month-to-month,Yes,Electronic check,94.7,740.3,Male,0,No,No,8,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,3.1049180327868853
0326-VDYXE,No,One year,Yes,Electronic check,97.65,6982.5,Female,0,Yes,No,70,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,3.2016393442622952
0327-WFZSY,No,One year,No,Electronic check,100.0,3835.55,Male,0,Yes,Yes,39,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,3.278688524590164
0328-GRPMV,Yes,Month-to-month,Yes,Electronic check,70.1,70.1,Female,0,No,No,1,Fiber optic,No,No,No,No,No,No,Yes,No,2.2983606557377048
0328-IBUPK,,Two year,No,Bank transfer (automatic),34.2,1782,Female,0,Yes,Yes,51,DSL,Yes,No,No,Yes,No,No,No,No phone service,1.1213114754098361
0329-GTIAJ,Yes,Month-to-month,Yes,Electronic check,97.9,315.3,Female,0,No,No,3,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,No,3.2098360655737705
0330-BGYZE,No,One year,No,Bank transfer (automatic),102.5,6157.6,Male,0,Yes,No,60,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3.360655737704918
0330-IVZHA,Yes,Month-to-month,No,Electronic check,69.95,330.15,Female,0,Yes,No,5,Fiber optic,No,No,No,No,No,No,Yes,No,2.2934426229508196
0334-GDDSO,Yes,Month-to-month,Yes,Electronic check,81.35,233.7,Male,1,No,No,3,Fiber optic,No,Yes,No,No,No,No,Yes,Yes,2.667213114754098
0334-ZFJSR,No,One year,Yes,Credit card (automatic),66.05,3462.1,Female,0,Yes,No,55,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,2.165573770491803
0336-KXKFK,No,Two year,Yes,Credit card (automatic),61.2,4390.25,Male,0,No,No,72,DSL,Yes,No,Yes,Yes,Yes,Yes,No,No phone service,2.0065573770491802
0336-PIKEI,No,Two year,No,Bank transfer (automatic),74.4,5360.75,Male,1,Yes,No,72,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,No,2.4393442622950823
0337-CNPZE,Yes,Month-to-month,Yes,Electronic check,106.3,4443.45,Female,0,No,No,41,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3.485245901639344
0343-QLUZP,No,Two year,No,Bank transfer (automatic),39.6,2424.5,Male,0,No,No,60,DSL,Yes,Yes,Yes,No,No,No,No,No phone service,1.298360655737705
0345-HKJVM,Yes,Month-to-month,No,Electronic check,89.3,577.6,Female,0,No,No,6,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,2.9278688524590164
0345-XMMUG,No,Two year,Yes,Credit card (automatic),108.9,4854.3,Female,0,Yes,No,46,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.5704918032786885
0347-UBKUZ,No,Month-to-month,No,Mailed check,19.9,320.45,Female,0,No,No,15,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6524590163934426
0348-SDKOL,Yes,Month-to-month,Yes,Credit card (automatic),102.1,5885.4,Female,0,Yes,No,58,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,3.347540983606557
0354-VXMJC,No,Two year,No,Credit card (automatic),19.6,426.65,Male,0,Yes,Yes,23,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6426229508196721
0354-WYROK,Yes,Month-to-month,Yes,Electronic check,98.9,2911.3,Female,1,Yes,Yes,31,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,No,3.2426229508196722
0356-ERHVT,No,Month-to-month,Yes,Bank transfer (automatic),45.9,521.9,Male,0,Yes,No,11,DSL,No,No,No,No,No,No,Yes,No,1.5049180327868852
0356-OBMAC,No,Two year,Yes,Bank transfer (automatic),99.9,5706.3,Female,1,No,No,56,Fiber optic,No,Yes,Yes,Yes,Yes,No,Yes,Yes,3.275409836065574
0357-NVCRI,No,Month-to-month,No,Credit card (automatic),20.05,471.7,Female,0,No,Yes,25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6573770491803279
0361-HJRDX,No,Two year,No,Credit card (automatic),64.35,4539.6,Female,0,No,No,68,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No phone service,2.1098360655737705
0362-RAOQO,No,Two year,No,Credit card (automatic),19.65,830.25,Female,0,No,No,40,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6442622950819672
0362-ZBZWJ,Yes,Month-to-month,Yes,Electronic check,84.9,3067.2,Male,0,No,No,36,Fiber optic,No,No,No,No,No,Yes,Yes,Yes,2.783606557377049
0363-QJVFX,Yes,Month-to-month,Yes,Credit card (automatic),108.15,3432.9,Male,0,No,No,32,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,3.5459016393442626
0363-SVHYR,No,Two year,No,Bank transfer (automatic),86.85,6263.8,Male,0,Yes,Yes,71,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.847540983606557
0365-BZUWY,No,Month-to-month,Yes,Electronic check,102.55,1742.5,Male,0,Yes,No,17,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3.362295081967213
0365-GXEZS,No,Month-to-month,No,Electronic check,78.2,1468.75,Male,0,Yes,No,18,Fiber optic,No,No,Yes,Yes,No,No,Yes,No,2.5639344262295083
0365-TRTPY,No,Month-to-month,No,Bank transfer (automatic),91.2,3382.3,Female,0,No,No,37,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes,2.9901639344262296
0366-NQSHS,No,Month-to-month,No,Mailed check,19.35,46.35,Male,0,No,No,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6344262295081967
0369-ZGOVK,No,One year,Yes,Bank transfer (automatic),70.4,1992.2,Female,0,Yes,Yes,28,Fiber optic,No,No,No,No,No,No,Yes,No,2.3081967213114756
0373-AIVNJ,No,One year,No,Mailed check,39.55,373,Male,0,No,No,9,DSL,Yes,Yes,Yes,No,No,No,No,No phone service,1.2967213114754097
0374-AACSZ,No,Month-to-month,No,Electronic check,50.15,50.15,Female,0,No,No,1,DSL,Yes,No,No,No,No,No,Yes,No,1.6442622950819672
0374-FIUCA,No,Two year,Yes,Credit card (automatic),20.4,1414.45,Male,0,Yes,No,65,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6688524590163933
0374-IOEGQ,No,Month-to-month,No,Electronic check,44.6,122.7,Female,0,No,No,3,DSL,No,No,No,No,No,No,Yes,No,1.4622950819672131
0375-HVGXO,Yes,Month-to-month,Yes,Electronic check,34.7,34.7,Female,0,No,No,1,DSL,No,No,No,No,Yes,No,No,No phone service,1.137704918032787
0376-OIWME,No,Month-to-month,Yes,Electronic check,93.6,3366.05,Male,0,Yes,No,36,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,No,3.0688524590163935
0376-YMCJC,Yes,Month-to-month,Yes,Electronic check,90.6,1943.2,Male,0,No,No,23,Fiber optic,No,No,No,Yes,Yes,No,Yes,Yes,2.9704918032786884
0377-JBKKT,No,Month-to-month,Yes,Mailed check,57.95,1271.8,Male,0,Yes,Yes,22,DSL,Yes,Yes,No,Yes,No,No,Yes,No,1.9000000000000001
0378-CJKPV,No,Two year,No,Credit card (automatic),112.1,7965.95,Female,0,Yes,No,72,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.6754098360655734
0378-NHQXU,Yes,Month-to-month,No,Electronic check,88.25,1460.65,Female,0,Yes,Yes,17,Fiber optic,No,No,Yes,No,Yes,No,Yes,Yes,2.8934426229508197
0378-TOVMS,Yes,Month-to-month,No,Electronic check,85.8,272.2,Female,0,No,No,3,Fiber optic,No,No,No,Yes,No,Yes,Yes,No,2.8131147540983608
0378-XSZPU,Yes,One year,No,Credit card (automatic),60.3,3563.8,Male,0,Yes,No,58,DSL,Yes,Yes,Yes,No,No,No,Yes,No,1.9770491803278687
0379-DJQHR,No,Two year,No,Credit card (automatic),81.35,5398.6,Male,0,Yes,Yes,67,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,No,2.667213114754098
0380-NEAVX,No,One year,Yes,Electronic check,99.85,3343.15,Male,1,No,No,34,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,3.2737704918032784
0380-ZCSBI,No,Month-to-month,No,Credit card (automatic),20.0,198.7,Male,0,No,No,10,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6557377049180327
0383-CLDDA,No,Two year,Yes,Credit card (automatic),85.35,5897.4,Female,0,No,No,69,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,2.7983606557377048
0384-LPITE,No,One year,No,Credit card (automatic),62.05,2511.55,Male,0,No,No,40,DSL,Yes,Yes,Yes,No,Yes,Yes,No,No phone service,2.0344262295081967
0384-RVBPI,No,Month-to-month,No,Credit card (automatic),64.4,1398.6,Male,0,No,No,20,DSL,Yes,No,Yes,No,No,Yes,Yes,No,2.111475409836066
0386-CWRGM,No,Two year,No,Mailed check,19.4,967.85,Female,0,Yes,Yes,46,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6360655737704918
0388-EOPEX,Yes,Month-to-month,Yes,Electronic check,74.4,139.4,Female,0,Yes,No,2,Fiber optic,Yes,No,No,No,No,No,Yes,No,2.4393442622950823
0390-DCFDQ,Yes,Month-to-month,Yes,Mailed check,70.45,70.45,Female,1,Yes,No,1,Fiber optic,No,No,No,No,No,No,Yes,No,2.3098360655737706
0392-BZIUW,No,Two year,Yes,Credit card (automatic),105.0,7589.8,Female,0,Yes,No,72,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3.442622950819672
0394-YONDK,No,Two year,No,Credit card (automatic),25.15,1790.15,Male,0,Yes,Yes,70,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.8245901639344262
0396-HUJBP,No,Month-to-month,No,Mailed check,19.3,44.4,Female,0,No,No,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6327868852459017
0396-UKGAI,No,Month-to-month,Yes,Bank transfer (automatic),55.3,1284.2,Male,0,No,Yes,23,DSL,No,Yes,No,Yes,No,No,Yes,No,1.8131147540983605
0396-YCHWO,No,Month-to-month,Yes,Electronic check,95.4,3474.2,Male,0,Yes,No,36,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,3.1278688524590166
0397-GZBBC,Yes,Month-to-month,Yes,Bank transfer (automatic),93.85,5574.75,Male,1,Yes,No,59,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,3.077049180327869
0397-ZXWQF,No,Two year,No,Bank transfer (automatic),20.5,1430.95,Male,0,No,No,67,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6721311475409836
0401-WDBXM,No,Two year,Yes,Bank transfer (automatic),105.55,7542.25,Male,0,Yes,Yes,72,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3.460655737704918
0402-CQAJN,Yes,Month-to-month,Yes,Bank transfer (automatic),101.9,3545.35,Female,0,No,No,37,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3.3409836065573773
0402-OAMEN,No,Two year,No,Bank transfer (automatic),24.45,1709.1,Female,0,Yes,Yes,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.8016393442622951
0404-AHASP,No,Two year,No,Credit card (automatic),19.7,1421.9,Male,0,Yes,No,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6459016393442623
0404-SWRVG,Yes,Month-to-month,Yes,Electronic check,74.4,229.55,Male,0,No,No,3,Fiber optic,No,No,No,No,No,No,Yes,Yes,2.4393442622950823
0406-BPDVR,Yes,One year,Yes,Credit card (automatic),101.5,5373.1,Female,1,Yes,No,54,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,3.3278688524590163
0407-BDJKB,Yes,Month-to-month,Yes,Electronic check,95.75,5742.9,Male,0,Yes,No,60,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Yes,3.139344262295082
0409-WTMPL,No,One year,Yes,Credit card (automatic),110.65,6526.65,Female,0,Yes,No,58,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3.6278688524590166
0410-IPFTY,No,Month-to-month,Yes,Bank transfer (automatic),83.85,2674.15,Female,0,Yes,No,31,Fiber optic,No,Yes,No,No,No,Yes,Yes,No,2.7491803278688525
0411-EZJZE,No,Month-to-month,Yes,Electronic check,60.25,170.5,Female,0,No,No,3,DSL,No,No,No,No,Yes,No,Yes,Yes,1.9754098360655739
0412-UCCNP,No,Two year,Yes,Electronic check,59.2,3175.85,Male,0,No,No,55,DSL,Yes,No,Yes,Yes,No,No,Yes,No,1.9409836065573771
0415-MOSGF,Yes,Month-to-month,No,Mailed check,44.4,44.4,Female,0,No,No,1,DSL,No,No,No,No,No,No,Yes,No,1.4557377049180327
0419-YAAPX,No,Month-to-month,Yes,Credit card (automatic),85.3,4297.95,Male,0,Yes,No,49,Fiber optic,No,Yes,No,No,Yes,No,Yes,No,2.7967213114754097
0420-BWTPW,Yes,Month-to-month,No,Mailed check,25.5,215.2,Male,0,No,Yes,8,DSL,No,No,No,No,No,No,No,No phone service,0.8360655737704918
